mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.20866212844848633,0.03036627645013353,0.013065195083618164,0.0023264761981299027,5,sqrt,4,25,400,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 25, 'n_estimators': 400}",0.9320987654320987,0.8769173213617658,0.94668911335578,0.9447293447293447,0.9312440645773978,0.9263357218912773,0.02550321044452789,335
0.28951592445373536,0.046825688201388126,0.02004380226135254,0.00814291529859088,5,sqrt,4,25,500,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 25, 'n_estimators': 500}",0.9317246539468762,0.877104377104377,0.9465020576131687,0.9452991452991453,0.932573599240266,0.9266407666407666,0.02552451478224686,283
0.09132828712463378,0.011450956599908751,0.0068606376647949215,0.0024439369092635276,5,sqrt,6,10,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 200}",0.9334081556303778,0.8767302656191545,0.9474373363262252,0.9445394112060779,0.931054131054131,0.9266338599671933,0.02572622009101606,285
0.17935194969177246,0.03642030413183827,0.011199378967285156,0.003705069903732751,5,sqrt,6,10,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 300}",0.9324728769173213,0.8754208754208754,0.9465020576131686,0.9447293447293448,0.9304843304843304,0.9259218970330082,0.026043607348703233,377
0.25412821769714355,0.04935967374326255,0.013773632049560548,0.002249342322917514,5,sqrt,6,10,400,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 400}",0.93228582117471,0.8761690983913206,0.9463150018705574,0.9447293447293447,0.9304843304843304,0.9259967193300526,0.025714692780760256,373
0.30080790519714357,0.03911457020437025,0.01340489387512207,0.0014952575668273564,5,sqrt,6,10,500,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 500}",0.93228582117471,0.8759820426487093,0.9472502805836139,0.9449192782526116,0.9314339981006647,0.9263742841520619,0.025998650011658825,333
0.12195301055908203,0.012440786448065283,0.007089567184448242,0.0020971946806026664,5,sqrt,6,15,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 15, 'n_estimators': 200}",0.9319117096894874,0.8750467639356527,0.9465020576131687,0.9447293447293448,0.9327635327635327,0.9261906817462373,0.026259729149585097,363
0.15763983726501465,0.017685432375831568,0.009731674194335937,0.0019110586597900177,5,sqrt,6,15,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 15, 'n_estimators': 300}",0.9319117096894874,0.8742985409652076,0.9463150018705574,0.9449192782526116,0.9314339981006647,0.9257757057757058,0.026487371950581855,381
0.21529760360717773,0.03552122830191701,0.010087347030639649,0.0007597030391109926,5,sqrt,6,15,400,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 15, 'n_estimators': 400}",0.9313505424616535,0.8746726524504302,0.9465020576131687,0.9454890788224122,0.9308641975308641,0.9257757057757058,0.026407167015612156,381
0.2605374813079834,0.01695407925891911,0.017577695846557616,0.004021085164137862,5,sqrt,6,15,500,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 15, 'n_estimators': 500}",0.9315375982042647,0.8748597081930415,0.9470632248410026,0.9460588793922127,0.932573599240266,0.9264186019741576,0.026587021616023443,313
0.10342578887939453,0.0069844660714182645,0.007596254348754883,0.0024665428235224247,5,sqrt,6,20,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 20, 'n_estimators': 200}",0.9306023194912083,0.8791619902731014,0.94668911335578,0.9433998100664767,0.9318138651471984,0.9263334196667529,0.024409090463402783,339
0.14703683853149413,0.018357455490767127,0.008098840713500977,0.0011969397906650924,5,sqrt,6,20,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 20, 'n_estimators': 300}",0.9309764309764309,0.8772914328469884,0.946127946127946,0.9445394112060779,0.9329534662867995,0.9263777374888486,0.025273585530784563,327
0.20087618827819825,0.021610972516783237,0.011542892456054688,0.0035886720701166054,5,sqrt,6,20,400,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 20, 'n_estimators': 400}",0.9309764309764309,0.8772914328469884,0.9459408903853348,0.9441595441595442,0.9331433998100664,0.9263023396356729,0.025200272408745734,347
0.2652461051940918,0.02356786993108507,0.014171075820922852,0.0036035473833889134,5,sqrt,6,20,500,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 20, 'n_estimators': 500}",0.9302282080059857,0.8761690983913206,0.9463150018705574,0.944349477682811,0.9342830009496675,0.9262689573800683,0.025762940611192744,353
0.100593900680542,0.01799217392183907,0.00703587532043457,0.001825256552849289,5,sqrt,6,25,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 25, 'n_estimators': 200}",0.9320987654320988,0.8793490460157126,0.9465020576131687,0.9435897435897436,0.9327635327635327,0.9268606290828512,0.02443473698126751,257
0.16988687515258788,0.0077763074329483175,0.010834693908691406,0.0015873100186245916,5,sqrt,6,25,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 25, 'n_estimators': 300}",0.93228582117471,0.8767302656191545,0.9465020576131686,0.9445394112060779,0.931244064577398,0.9262603240381019,0.02552733350081473,357
0.20497140884399415,0.014796521089350608,0.010431241989135743,0.001387614789162208,5,sqrt,6,25,400,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 25, 'n_estimators': 400}",0.9319117096894874,0.8765432098765431,0.9465020576131687,0.9441595441595441,0.9312440645773978,0.9260721171832282,0.02552841561897604,371
0.2514346122741699,0.021379442806048567,0.014697551727294922,0.001886039732841256,5,sqrt,6,25,500,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 25, 'n_estimators': 500}",0.9319117096894874,0.8765432098765431,0.9457538346427234,0.9449192782526116,0.932383665716999,0.9263023396356729,0.025570958586529916,347
