mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06214694976806641,0.014312920381038187,0.0023422718048095705,0.0005584585697688586,0.7,0.01,6,1,500,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.7}",0.9246165357276468,0.8754208754208754,0.9386457164234941,0.9401709401709402,0.9363722697056029,0.9230452674897119,0.0244328601010372,1234
0.056769609451293945,0.008672687843195352,0.002841663360595703,0.0006812251148107152,0.7,0.01,6,1,500,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",0.927235316124205,0.8778526000748224,0.9395809951365506,0.9388414055080722,0.9367521367521366,0.9240524907191572,0.023518876387044002,1182
0.05608654022216797,0.005257306385746447,0.0022472381591796876,0.00010576379309100042,0.7,0.01,6,1,500,1.0,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 1.0}",0.928544706322484,0.8787878787878788,0.941358024691358,0.9359924026590692,0.9358024691358025,0.9240970963193185,0.023018080467344167,1181
0.01253061294555664,0.0033806844962707685,0.0018747806549072265,0.0003716504295283484,0.7,0.01,6,3,100,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.9139543583988029,0.8679386457164234,0.9310699588477366,0.934852801519468,0.9344729344729344,0.9164577397910729,0.025443316959062604,1633
0.011886978149414062,0.002858497083205666,0.0017316341400146484,0.00033464352267092897,0.7,0.01,6,3,100,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",0.9154508043396932,0.8712121212121211,0.9335952113729891,0.9335232668566001,0.9338081671415004,0.9175179141845808,0.02420133279949546,1612
0.010951757431030273,0.001275681461016869,0.0016745567321777345,0.0002718927650357129,0.7,0.01,6,3,100,1.0,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.912832023943135,0.8751402918069584,0.933875794986906,0.9336182336182337,0.932573599240266,0.9176079887190998,0.022677098938493505,1609
0.02381582260131836,0.0066621307788673045,0.0018049716949462891,0.00018489575861326435,0.7,0.01,6,3,200,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.7}",0.918443696221474,0.8718668163112607,0.9374298540965208,0.9382716049382717,0.935232668566002,0.9202489280267059,0.02525312329253755,1482
0.029545307159423828,0.00868971068328157,0.0025146484375,0.0011048114796988146,0.7,0.01,6,3,200,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",0.918724279835391,0.8712121212121212,0.9374298540965208,0.9380816714150048,0.933713200379867,0.9198322253877811,0.02530036504322104,1504
0.021765804290771483,0.004443652711459805,0.002055072784423828,0.0004993987426670475,0.7,0.01,6,3,200,1.0,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",0.9177890011223344,0.8749532360643472,0.940796857463524,0.9349477682811016,0.9320037986704653,0.9200981323203544,0.023807929548008533,1486
0.03203339576721191,0.004307757494894179,0.002059793472290039,0.00030966877074346057,0.7,0.01,6,3,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",0.9231200897867565,0.8742985409652076,0.9387392442947998,0.936182336182336,0.9335232668566001,0.92117269561714,0.024030764743000074,1407
